Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
xmind,org.xmind.ui.internal.outline,MindMapTreeViewer,0,0,4,4,57,24,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/MindMapTreeViewer.java
xmind,org.xmind.ui.internal.outline,MindMapTreeRootPart,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/MindMapTreeRootPart.java
xmind,org.xmind.ui.internal.outline.resource,AbstractIndexResource,0,0,4,0,21,7,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/AbstractIndexResource.java
xmind,org.xmind.ui.internal.outline.resource,IAssigneeResource,0,0,2,2,4,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/IAssigneeResource.java
xmind,org.xmind.ui.internal.outline.resource,TaskDateResourceForSheet,10,0,13,9,117,33,0,0,0.0,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/TaskDateResourceForSheet.java
xmind,org.xmind.ui.internal.outline.resource,OutlineResources,10,0,12,2,150,50,0,0,0.16666666666666666,0,11,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/OutlineResources.java
xmind,org.xmind.ui.internal.outline.resource,IMarkerResource,0,0,3,3,5,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/IMarkerResource.java
xmind,org.xmind.ui.internal.outline.resource,ITaskDateResource,0,0,6,6,8,6,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/ITaskDateResource.java
xmind,org.xmind.ui.internal.outline.resource,IOutlineResource,0,0,2,2,4,2,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/IOutlineResource.java
xmind,org.xmind.ui.internal.outline.resource,AZResourceForSheet,3,0,8,6,36,9,0,0,0.25,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/AZResourceForSheet.java
xmind,org.xmind.ui.internal.outline.resource,TaskDateResourceForWorkbook,10,0,13,9,117,33,0,0,0.0,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/TaskDateResourceForWorkbook.java
xmind,org.xmind.ui.internal.outline.resource,IAZResource,0,0,3,3,5,3,0,1,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/IAZResource.java
xmind,org.xmind.ui.internal.outline.resource,AssigneeResourceForSheet,3,0,7,5,56,13,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/AssigneeResourceForSheet.java
xmind,org.xmind.ui.internal.outline.resource,ILabelResource,0,0,2,2,4,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/ILabelResource.java
xmind,org.xmind.ui.internal.outline.resource,AssigneeResourceForWorkbook,3,0,7,5,56,13,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/AssigneeResourceForWorkbook.java
xmind,org.xmind.ui.internal.outline.resource,MarkerResourceForSheet,4,0,8,6,58,12,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/MarkerResourceForSheet.java
xmind,org.xmind.ui.internal.outline.resource,MarkerResourceForWorkbook,4,0,8,6,57,12,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/MarkerResourceForWorkbook.java
xmind,org.xmind.ui.internal.outline.resource,LabelResourceForWorkbook,3,0,7,5,47,11,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/LabelResourceForWorkbook.java
xmind,org.xmind.ui.internal.outline.resource,LabelResourceForSheet,3,0,7,5,47,11,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/LabelResourceForSheet.java
xmind,org.xmind.ui.internal.outline.resource,AZResourceForWorkbook,3,0,8,6,36,9,0,0,0.25,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/outline/resource/AZResourceForWorkbook.java
xmind,org.xmind.ui.internal.properties,SheetBackgroundPropertySectionPart,2,0,7,3,43,8,0,0,0.5714285714285714,0,5,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetBackgroundPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,BackgroundColorOpenListener,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetBackgroundPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,NumberingPropertySectionPart,8,0,27,11,364,84,0,0,0.5555555555555556,0,10,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/NumberingPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,NumberFormatLabelProvider,0,0,1,1,12,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/NumberingPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,NumberSeparatorLabelProvider,0,0,1,1,12,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/NumberingPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,NumberDepthLabelProvider,0,0,1,1,10,3,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/NumberingPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,NumberFormatSelectionChangedListener,0,0,1,1,10,3,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/NumberingPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,SeparatorFormatSelectionChangedListener,0,0,1,1,9,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/NumberingPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,NumberDepthSelectionChangedListener,0,0,1,1,13,4,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/NumberingPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,LegendPropertySectionPart,3,0,11,4,80,17,0,0,0.5454545454545454,0,9,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LegendPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,BackgroundColorOpenListener,0,0,1,1,6,1,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LegendPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,ImageSizePropertySectionPart,5,0,28,12,198,48,0,0,0.42857142857142855,0,6,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/ImageSizePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,InplaceSizeInput,2,0,9,6,68,17,0,0,0.3333333333333333,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/ImageSizePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,RelationshipShapePropertySectionPart,5,0,13,3,145,29,0,0,0.6153846153846154,0,6,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/RelationshipShapePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,FontPropertySectionPart,17,0,46,25,416,97,0,0,0.8478260869565217,0,15,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,FontLabelProvider,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,FontSelectionChangedListener,0,0,1,1,10,3,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,SizeLabelProvider,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,SizeSelectionChangedListener,0,0,1,1,18,4,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,BoldAction,0,0,2,2,11,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,ItalicAction,0,0,2,2,11,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,StrikeoutAction,0,0,2,2,11,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,AlignLeftAction,0,0,2,2,10,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,AlignCenterAction,0,0,2,2,10,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,AlignRightAction,0,0,2,2,10,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,ColorOpenListener,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,TextManualAction,0,0,2,2,10,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,TextUppercaseAction,0,0,2,2,10,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,TextLowercaseAction,0,0,2,2,10,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,TextCapitalizeAction,0,0,2,2,10,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/FontPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,IStyleEditingDelegate,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/IStyleEditingDelegate.java
xmind,org.xmind.ui.internal.properties,LinePatternLabelProvider,0,0,3,2,49,13,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LinePatternLabelProvider.java
xmind,org.xmind.ui.internal.properties,LinePropertySectionPartBase,2,0,11,4,82,17,0,0,0.7272727272727273,0,6,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LinePropertySectionPartBase.java
xmind,org.xmind.ui.internal.properties,LineColorOpenListener,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LinePropertySectionPartBase.java
xmind,org.xmind.ui.internal.properties,LineWidthSelectionChangedListener,0,0,1,1,9,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LinePropertySectionPartBase.java
xmind,org.xmind.ui.internal.properties,BoundaryShapePropertySectionPart,6,0,28,10,282,70,0,0,0.6428571428571429,0,10,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/BoundaryShapePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,FillColorOpenListener,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/BoundaryShapePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,ShapeSelectionChangedListener,0,0,1,1,9,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/BoundaryShapePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,OpacityLabelProvider,0,0,1,1,9,2,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/BoundaryShapePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,OpacitySelectionChangedListener,0,0,1,1,9,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/BoundaryShapePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,OpacityPostSelectionChangedListener,0,0,1,1,9,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/BoundaryShapePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,LineWidthLabelProvider,0,0,3,2,49,13,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LineWidthLabelProvider.java
xmind,org.xmind.ui.internal.properties,Utils,0,0,2,1,14,5,0,0,-1.0,2,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/Utils.java
xmind,org.xmind.ui.internal.properties,PropertySectionContributorManager,4,0,8,3,66,20,0,0,0.625,1,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/PropertySectionContributorManager.java
xmind,org.xmind.ui.internal.properties,SheetInfoCardPropertySectionPart,5,0,13,4,106,26,0,0,0.6153846153846154,0,10,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetInfoCardPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,BackgroundColorOpenListener,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetInfoCardPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,PropertyMessages,87,86,1,0,94,1,0,0,0.0,32,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/PropertyMessages.java
xmind,org.xmind.ui.internal.properties,StylesPropertySectionPart,8,0,34,16,297,68,0,0,0.6176470588235294,0,11,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/StylesPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,StyleLabelProvider,0,0,1,1,9,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/StylesPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,StylePart,1,0,4,2,24,5,0,0,0.75,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/StylesPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,StylePartFactory,2,0,2,2,19,4,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/StylesPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,SelectStyleDialog,3,0,14,5,141,27,0,0,0.7857142857142857,0,7,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/StylesPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,WallpaperPropertySectionPart,8,0,29,12,281,68,0,0,0.5172413793103449,0,9,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/WallpaperPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,OpacityLabelProvider,0,0,1,1,9,2,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/WallpaperPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,OpacitySelectionChangedListener,0,0,1,1,9,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/WallpaperPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,OpacityPostSelectionChangedListener,0,0,1,1,9,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/WallpaperPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,RemoveWallpaperAction,0,0,2,2,11,2,0,0,-1.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/WallpaperPropertySectionPart.java
xmind,org.xmind.ui.internal.properties,SheetMultiBranchColorsStylePropertySectionPart,12,0,17,12,165,36,0,0,0.4117647058823529,0,6,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetMultiBranchColorsStylePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,MultiLineColorChangeListener,0,0,1,1,7,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetMultiBranchColorsStylePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,MultiLineColorModel,3,0,5,5,33,9,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetMultiBranchColorsStylePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,MultiLineColorLabelDescriptor,3,0,2,1,33,5,0,0,1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/SheetMultiBranchColorsStylePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,LinePropertySectionPart,1,0,7,3,60,12,0,0,0.5714285714285714,0,4,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LinePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,LinePatternSelectionChangedListener,0,0,1,1,9,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/LinePropertySectionPart.java
xmind,org.xmind.ui.internal.properties,MindMapPropertySheetPage,2,0,16,5,148,41,0,0,0.75,0,4,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/MindMapPropertySheetPage.java
xmind,org.xmind.ui.internal.properties,StructurePropertySectionPart,3,0,18,5,172,52,0,0,0.8333333333333334,0,5,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.mindmap/src/org/xmind/ui/internal/properties/StructurePropertySectionPart.java
